   -1.4500    0.0000    0.0000    0.0000
   -1.3500    0.0000    0.0000    0.0000
   -1.2500    0.0000    0.0000    0.0000
   -1.1500    0.0000    0.0000    0.0000
   -1.0500    0.0000    0.0000    0.0000
   -0.9500    0.0000    0.0000    0.0000
   -0.8500    0.0000    0.0000    0.0000
   -0.7500    0.0000    0.0000    0.0000
   -0.6500    0.0000    0.0000    0.0000
   -0.5500    0.0000    0.0000    0.0000
   -0.4500    0.0000    0.0000    0.0000
   -0.3500    0.0000    0.0000    0.0001
   -0.2500    0.0000    0.0000    0.0021
   -0.1500    0.0000    0.0000    0.0000
   -0.0500    0.0000    0.0001    0.0000
    0.0500    0.0000    0.0001    0.0000
    0.1500    0.0000    0.0000    0.0000
    0.2500    0.0000    0.0000    0.0018
    0.3500    0.0000    0.0000    0.0001
    0.4500    0.0000    0.0000    0.0000
    0.5500    0.0000    0.0000    0.0000
    0.6500    0.0000    0.0000    0.0000
    0.7500    0.0000    0.0000    0.0000
    0.8500    0.0000    0.0000    0.0000
    0.9500    0.0000    0.0000    0.0000
    1.0500    0.0000    0.0000    0.0000
    1.1500    0.0000    0.0000    0.0000
    1.2500    0.0000    0.0000    0.0000
    1.3500    0.0000    0.0000    0.0000
    1.4500    0.0000    0.0000    0.0000
